instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_desc_hour
262,2011-09-19,3,0,9,0,1,1,2,0.549167,0.529675,0.69,0.151742,691,3848,4539,6175,3,0,9,20,0,1,1,2,0.56,0.5303,0.68,0.1343,27,204,231,Fall
262,2011-09-19,3,0,9,0,1,1,2,0.549167,0.529675,0.69,0.151742,691,3848,4539,6176,3,0,9,21,0,1,1,2,0.56,0.5303,0.68,0.1642,19,181,200,Fall
262,2011-09-19,3,0,9,0,1,1,2,0.549167,0.529675,0.69,0.151742,691,3848,4539,6177,3,0,9,22,0,1,1,2,0.56,0.5303,0.68,0.1642,25,104,129,Fall
262,2011-09-19,3,0,9,0,1,1,2,0.549167,0.529675,0.69,0.151742,691,3848,4539,6178,3,0,9,23,0,1,1,2,0.56,0.5303,0.73,0.194,13,55,68,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6179,3,0,9,0,0,2,1,2,0.56,0.5303,0.73,0.1642,4,21,25,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6180,3,0,9,1,0,2,1,2,0.54,0.5152,0.88,0.1642,3,11,14,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6181,3,0,9,2,0,2,1,2,0.54,0.5152,0.88,0.1642,1,4,5,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6182,3,0,9,3,0,2,1,2,0.54,0.5152,0.83,0.2239,0,3,3,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6183,3,0,9,4,0,2,1,1,0.54,0.5152,0.88,0.194,2,4,6,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6184,3,0,9,5,0,2,1,2,0.54,0.5152,0.88,0.194,1,21,22,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6185,3,0,9,6,0,2,1,2,0.54,0.5152,0.88,0.194,3,111,114,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6186,3,0,9,7,0,2,1,2,0.54,0.5152,0.88,0.1642,23,306,329,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6187,3,0,9,8,0,2,1,3,0.54,0.5152,0.94,0.2537,13,196,209,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6188,3,0,9,9,0,2,1,3,0.54,0.5152,0.94,0.2239,5,64,69,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6189,3,0,9,10,0,2,1,3,0.56,0.5303,0.88,0.1642,4,26,30,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6190,3,0,9,11,0,2,1,3,0.56,0.5303,0.88,0.1642,8,48,56,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6191,3,0,9,12,0,2,1,2,0.56,0.5303,0.94,0.1642,13,47,60,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6192,3,0,9,13,0,2,1,2,0.56,0.5303,0.94,0.1343,22,81,103,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6193,3,0,9,14,0,2,1,2,0.58,0.5455,0.88,0.194,27,85,112,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6194,3,0,9,15,0,2,1,2,0.62,0.5909,0.78,0.1045,34,158,192,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6195,3,0,9,16,0,2,1,2,0.6,0.5606,0.83,0.1642,23,241,264,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6196,3,0,9,17,0,2,1,1,0.6,0.5606,0.83,0.1045,66,445,511,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6197,3,0,9,18,0,2,1,1,0.6,0.5606,0.83,0.1045,39,453,492,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6198,3,0,9,19,0,2,1,1,0.58,0.5455,0.88,0.0,43,294,337,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6199,3,0,9,20,0,2,1,1,0.56,0.5303,0.94,0.0,41,212,253,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6200,3,0,9,21,0,2,1,1,0.56,0.5303,0.94,0.0,29,177,206,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6201,3,0,9,22,0,2,1,1,0.56,0.5303,0.94,0.0,23,125,148,Fall
263,2011-09-20,3,0,9,0,2,1,2,0.561667,0.532217,0.88125,0.134954,438,3203,3641,6202,3,0,9,23,0,2,1,1,0.56,0.5303,0.94,0.0,11,70,81,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6203,3,0,9,0,0,3,1,1,0.54,0.5152,1.0,0.0,7,20,27,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6204,3,0,9,1,0,3,1,1,0.54,0.5152,0.94,0.0,0,17,17,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6205,3,0,9,2,0,3,1,1,0.54,0.5152,0.94,0.0,1,5,6,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6206,3,0,9,3,0,3,1,2,0.54,0.5152,0.94,0.0896,0,6,6,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6207,3,0,9,4,0,3,1,2,0.54,0.5152,1.0,0.1343,2,5,7,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6208,3,0,9,5,0,3,1,2,0.54,0.5152,1.0,0.1642,1,30,31,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6209,3,0,9,6,0,3,1,2,0.54,0.5152,1.0,0.194,5,112,117,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6210,3,0,9,7,0,3,1,2,0.54,0.5152,1.0,0.194,18,312,330,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6211,3,0,9,8,0,3,1,2,0.54,0.5152,1.0,0.1045,18,444,462,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6212,3,0,9,9,0,3,1,2,0.56,0.5303,1.0,0.0896,21,187,208,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6213,3,0,9,10,0,3,1,2,0.6,0.5455,0.88,0.0,30,103,133,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6214,3,0,9,11,0,3,1,2,0.62,0.5758,0.83,0.1642,42,138,180,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6215,3,0,9,12,0,3,1,2,0.64,0.5909,0.78,0.0896,42,151,193,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6216,3,0,9,13,0,3,1,2,0.66,0.6212,0.74,0.1642,37,144,181,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6217,3,0,9,14,0,3,1,2,0.66,0.6212,0.74,0.194,40,139,179,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6218,3,0,9,15,0,3,1,2,0.66,0.6212,0.74,0.1045,43,142,185,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6219,3,0,9,16,0,3,1,2,0.66,0.6212,0.74,0.1045,51,230,281,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6220,3,0,9,17,0,3,1,3,0.66,0.6212,0.74,0.1642,61,475,536,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6221,3,0,9,18,0,3,1,3,0.64,0.5758,0.83,0.1642,24,384,408,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6222,3,0,9,19,0,3,1,3,0.62,0.5455,0.94,0.0,30,253,283,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6223,3,0,9,20,0,3,1,3,0.62,0.5455,0.94,0.0,11,149,160,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6224,3,0,9,21,0,3,1,2,0.6,0.5,1.0,0.0896,25,175,200,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6225,3,0,9,22,0,3,1,2,0.62,0.5455,0.94,0.0,15,112,127,Fall
264,2011-09-21,3,0,9,0,3,1,2,0.595,0.550533,0.9,0.0964042,539,3813,4352,6226,3,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1045,15,80,95,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6227,3,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.1045,11,30,41,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6228,3,0,9,1,0,4,1,2,0.6,0.5152,0.94,0.0896,5,6,11,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6229,3,0,9,2,0,4,1,2,0.6,0.5152,0.94,0.1045,2,8,10,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6230,3,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.0896,5,7,12,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6231,3,0,9,4,0,4,1,2,0.6,0.5152,0.94,0.0896,0,2,2,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6232,3,0,9,5,0,4,1,2,0.6,0.5152,0.94,0.1045,2,28,30,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6233,3,0,9,6,0,4,1,2,0.6,0.5,1.0,0.1343,7,94,101,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6234,3,0,9,7,0,4,1,2,0.6,0.5,1.0,0.1045,16,295,311,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6235,3,0,9,8,0,4,1,2,0.6,0.5,1.0,0.1642,26,389,415,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6236,3,0,9,9,0,4,1,2,0.62,0.5455,0.94,0.194,35,168,203,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6237,3,0,9,10,0,4,1,2,0.64,0.5758,0.89,0.2239,19,101,120,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6238,3,0,9,11,0,4,1,2,0.64,0.5758,0.89,0.194,23,142,165,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6239,3,0,9,12,0,4,1,2,0.66,0.6061,0.83,0.1642,25,151,176,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6240,3,0,9,13,0,4,1,2,0.66,0.6061,0.83,0.194,38,155,193,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6241,3,0,9,14,0,4,1,2,0.66,0.6061,0.83,0.2239,41,142,183,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6242,3,0,9,15,0,4,1,2,0.68,0.6364,0.79,0.1642,32,149,181,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6243,3,0,9,16,0,4,1,2,0.68,0.6364,0.74,0.1343,39,262,301,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6244,3,0,9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,50,513,563,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6245,3,0,9,18,0,4,1,2,0.64,0.5758,0.83,0.1045,50,501,551,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6246,3,0,9,19,0,4,1,2,0.64,0.5758,0.89,0.0896,32,388,420,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6247,3,0,9,20,0,4,1,2,0.62,0.5455,0.94,0.1343,35,250,285,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6248,3,0,9,21,0,4,1,2,0.64,0.5758,0.89,0.0896,27,194,221,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6249,3,0,9,22,0,4,1,2,0.62,0.5152,1.0,0.0896,21,166,187,Fall
265,2011-09-22,3,0,9,0,4,1,2,0.628333,0.554963,0.902083,0.128125,555,4240,4795,6250,3,0,9,23,0,4,1,2,0.62,0.5455,0.94,0.0,14,99,113,Fall
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6251,4,0,9,0,0,5,1,2,0.62,0.5455,0.94,0.0896,11,41,52,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6252,4,0,9,1,0,5,1,2,0.6,0.5,1.0,0.0,2,29,31,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6253,4,0,9,2,0,5,1,2,0.6,0.5,1.0,0.1045,6,14,20,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6254,4,0,9,3,0,5,1,2,0.6,0.5,1.0,0.0,3,5,8,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6255,4,0,9,4,0,5,1,3,0.6,0.5,1.0,0.0,6,7,13,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6256,4,0,9,5,0,5,1,2,0.62,0.5455,0.94,0.0,2,20,22,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6257,4,0,9,6,0,5,1,2,0.62,0.5455,0.94,0.0896,5,99,104,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6258,4,0,9,7,0,5,1,3,0.62,0.5455,0.94,0.1343,14,240,254,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6259,4,0,9,8,0,5,1,3,0.62,0.5455,0.94,0.1343,20,297,317,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6260,4,0,9,9,0,5,1,3,0.62,0.5152,1.0,0.1343,3,108,111,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6261,4,0,9,10,0,5,1,3,0.62,0.5152,1.0,0.1045,7,28,35,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6262,4,0,9,11,0,5,1,3,0.62,0.5152,1.0,0.1045,1,20,21,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6263,4,0,9,12,0,5,1,3,0.62,0.5455,0.94,0.1045,1,28,29,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6264,4,0,9,13,0,5,1,3,0.6,0.5,1.0,0.0896,7,27,34,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6265,4,0,9,14,0,5,1,3,0.6,0.5,1.0,0.0896,3,21,24,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6266,4,0,9,15,0,5,1,3,0.62,0.5455,0.94,0.1045,9,52,61,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6267,4,0,9,16,0,5,1,3,0.62,0.5455,0.94,0.0,5,51,56,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6268,4,0,9,17,0,5,1,2,0.6,0.5,1.0,0.0,13,86,99,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6269,4,0,9,18,0,5,1,1,0.6,0.5,1.0,0.0,14,220,234,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6270,4,0,9,19,0,5,1,1,0.62,0.5455,0.94,0.1343,16,232,248,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6271,4,0,9,20,0,5,1,1,0.6,0.5152,0.94,0.0,21,158,179,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6272,4,0,9,21,0,5,1,1,0.6,0.5,1.0,0.1642,17,121,138,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6273,4,0,9,22,0,5,1,1,0.6,0.5152,0.94,0.1642,31,126,157,Winter
266,2011-09-23,4,0,9,0,5,1,2,0.609167,0.522125,0.9725,0.0783667,258,2137,2395,6274,4,0,9,23,0,5,1,2,0.58,0.5455,1.0,0.1343,41,107,148,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6275,4,0,9,0,0,6,0,1,0.58,0.5455,1.0,0.0896,7,86,93,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6276,4,0,9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,18,61,79,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6277,4,0,9,2,0,6,0,2,0.58,0.5455,0.94,0.0896,14,54,68,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6278,4,0,9,3,0,6,0,1,0.58,0.5455,0.94,0.0,4,27,31,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6279,4,0,9,4,0,6,0,1,0.56,0.5303,0.94,0.1045,1,7,8,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6280,4,0,9,5,0,6,0,2,0.56,0.5303,0.94,0.1045,2,3,5,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6281,4,0,9,6,0,6,0,2,0.56,0.5303,0.94,0.1045,6,12,18,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6282,4,0,9,7,0,6,0,2,0.56,0.5303,0.88,0.1045,12,34,46,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6283,4,0,9,8,0,6,0,2,0.58,0.5455,0.9,0.0896,19,102,121,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6284,4,0,9,9,0,6,0,2,0.6,0.5455,0.88,0.0896,41,134,175,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6285,4,0,9,10,0,6,0,2,0.6,0.5455,0.88,0.0896,90,203,293,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6286,4,0,9,11,0,6,0,2,0.62,0.5758,0.83,0.0896,118,268,386,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6287,4,0,9,12,0,6,0,2,0.62,0.5758,0.83,0.0896,141,266,407,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6288,4,0,9,13,0,6,0,1,0.64,0.5909,0.78,0.0,170,290,460,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6289,4,0,9,14,0,6,0,2,0.66,0.6212,0.74,0.1343,164,226,390,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6290,4,0,9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,168,284,452,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6291,4,0,9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,167,282,449,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6292,4,0,9,17,0,6,0,1,0.66,0.6212,0.74,0.1045,180,246,426,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6293,4,0,9,18,0,6,0,1,0.64,0.5909,0.78,0.1045,157,243,400,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6294,4,0,9,19,0,6,0,1,0.62,0.5606,0.88,0.0,77,231,308,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6295,4,0,9,20,0,6,0,1,0.62,0.5758,0.83,0.0,77,166,243,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6296,4,0,9,21,0,6,0,1,0.62,0.5758,0.83,0.0896,66,156,222,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6297,4,0,9,22,0,6,0,2,0.62,0.5606,0.88,0.0,50,143,193,Winter
267,2011-09-24,4,0,9,0,6,0,2,0.606667,0.564412,0.8625,0.0783833,1776,3647,5423,6298,4,0,9,23,0,6,0,2,0.6,0.5455,0.88,0.0896,27,123,150,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6299,4,0,9,0,0,0,0,2,0.6,0.5455,0.88,0.0,37,136,173,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6300,4,0,9,1,0,0,0,2,0.6,0.5455,0.88,0.1045,31,93,124,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6301,4,0,9,2,0,0,0,3,0.6,0.5152,0.94,0.0,27,79,106,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6302,4,0,9,3,0,0,0,3,0.6,0.5152,0.94,0.0,20,39,59,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6303,4,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,3,5,8,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6304,4,0,9,5,0,0,0,1,0.6,0.5455,0.88,0.0896,1,2,3,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6305,4,0,9,6,0,0,0,2,0.6,0.5455,0.88,0.1045,4,13,17,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6306,4,0,9,7,0,0,0,2,0.6,0.5152,0.94,0.1343,15,23,38,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6307,4,0,9,8,0,0,0,2,0.62,0.5606,0.88,0.0,27,59,86,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6308,4,0,9,9,0,0,0,2,0.64,0.5758,0.83,0.0,55,100,155,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6309,4,0,9,10,0,0,0,2,0.64,0.5758,0.83,0.0,85,190,275,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6310,4,0,9,11,0,0,0,2,0.66,0.6061,0.78,0.1343,131,230,361,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6311,4,0,9,12,0,0,0,2,0.66,0.6061,0.78,0.0,143,270,413,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6312,4,0,9,13,0,0,0,2,0.68,0.6364,0.74,0.0,122,247,369,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6313,4,0,9,14,0,0,0,2,0.66,0.6061,0.78,0.0,116,231,347,Winter
268,2011-09-25,4,0,9,0,0,0,2,0.634167,0.572637,0.845,0.0503792,1544,3466,5010,6314,4,0,9,15,0,0,0,2,0.66,0.6061,0.78,0.0,119,234,353,Winter
